DATE,PROD ID,CPH L1,CPH L2,CPH L3,CPH L4,PROD NAME,REGULAR PRICE,DISCOUNTED PRICE,DISCOUNT RATE
2025/06/07,MWY03KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SI AL DN SB SM CEL-KOR,789000.0,769000.0,0.0253
2025/06/07,MTJV3KH/A,AirPods,AirPods Pro,AirPods Pro (2nd Gen),AirPods Pro (2nd Gen),"AIRPODS PRO,GEN 2C,A3047 A3048 A2968-KOR",349000.0,306750.0,0.1211
2025/06/07,MX063KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 GD TI ST SB SM CEL-KOR,999000.0,979000.0,0.02
2025/06/07,MVX93KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SILVER-KOR,3599000.0,3419040.0,0.05
2025/06/07,MX4M3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 NT TI NT TML S-KOR,1299000.0,1221060.0,0.06
2025/06/07,MCAJ4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 1TB BLU-KOR,1699000.0,1648030.0,0.03
2025/06/07,MWX33KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 SI AL DN SB SM CEL-KOR,749000.0,729000.0,0.0267
2025/06/07,MCX44KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J773,MAC MINI/12C CPU/16C GPU/24GB/512GB-KOR,2090000.0,2062000.0,0.0134
2025/06/07,MRJ53KH/A,Watch,Series 9,Series 9 Cell,Series 9 Cell,APPLE WATCH S9 41 GD SS CL SB SM CEL-KOR,999000.0,931850.0,0.0672
2025/06/07,MXVU3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS BLK 128GB-KOR,1350000.0,1309500.0,0.03
2025/06/07,MX5U3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK TML M-KOR,1299000.0,1221060.0,0.06
2025/06/07,MUWA3KH/A,Accessories,iPad Accessories,iPad Pencils,Apple Pencil USB-C,APPLE PENCIL USB-C-KOR,119000.0,113050.0,0.05
2025/06/07,MRX53KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J514,MBP 14 SB/14C/30C GPU/36G/1T-KOR,4790000.0,4519030.0,0.0566
2025/06/07,MX4H3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 NT TI TN ALP L-KOR,1149000.0,1030000.0,0.1036
2025/06/07,MYND3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO BLACK 128GB-KOR,1550000.0,1495400.0,0.0352
2025/06/07,MD1R4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E WHT 128GB-KOR,987000.0,987000.0,0.0
2025/06/07,MYNL3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO NATURAL 256GB-KOR,1700000.0,1630000.0,0.0412
2025/06/07,MCA34KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 256GB BLU-KOR,1099000.0,1066030.0,0.03
2025/06/07,MWRH3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SP BLK NT-KOR,3749000.0,3636530.0,0.03
2025/06/07,MVX43KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 512GB SP BLK-KOR,2399000.0,2278920.0,0.0501
2025/06/07,MCQ14KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 1TB BLU-KOR,1999000.0,1939030.0,0.03
2025/06/07,MWRG3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SILVER NT-KOR,3149000.0,3054530.0,0.03
2025/06/07,MCNP4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 256GB BLU-KOR,1399000.0,1357030.0,0.03
2025/06/07,MCG34KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB PUR-KOR,1349000.0,1308530.0,0.03
2025/06/07,MCJ34KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB STL-KOR,1499000.0,1454030.0,0.03
2025/06/07,MYHC3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB SPACE GRAY-KOR,1449000.0,1376550.0,0.05
2025/06/07,MVX23KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 256GB SP BLK-KOR,2099000.0,1983990.0,0.0548
2025/06/07,MYHF3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB PURP-KOR,1449000.0,1376550.0,0.05
2025/06/07,MD7F4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB SLV-KOR,779000.0,779000.0,0.0
2025/06/07,MVW43KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 512GB SILVER-KOR,2199000.0,2199000.0,0.0
2025/06/07,MD7Q4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 512GB BLU-KOR,1229000.0,1229000.0,0.0
2025/06/07,MXND3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 256GB STARLIGHT-KOR,899000.0,836070.0,0.07
2025/06/07,MC9W4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB SPG-KOR,949000.0,888970.0,0.0633
2025/06/07,MD7L4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB BLU-KOR,929000.0,929000.0,0.0
2025/06/07,MWRF3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SP BLK NT-KOR,3149000.0,3054530.0,0.03
2025/06/07,MVXT3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 256GB SILVER-KOR,2399000.0,2297000.0,0.0425
2025/06/07,MX2D3KH/A,Accessories,iPad Accessories,iPad Pencils,Apple Pencil Pro,APPLE PENCIL PRO-KOR,195000.0,185250.0,0.05
2025/06/07,MXPT3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 256GB SPACE GRAY -KOR,1149000.0,1091550.0,0.05
2025/06/07,MCG44KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 512GB SPG-KOR,1649000.0,1599530.0,0.03
2025/06/07,MNH73KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J474,MAC MINI/10C CPU/16C GPU/16GB/512GB-KOR,1790000.0,1688710.0,0.0566
2025/06/07,MXNE3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 256GB PURPLE-KOR,899000.0,836070.0,0.07
2025/06/07,MV2L3KH/A,iPad,iPad Air,iPad Air 13in (M2),iPad Air 13in (M2),IPAD AIR 13 WIFI 512GB STL-KOR,1699000.0,1599530.0,0.0585
2025/06/07,MCJ74KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB STL-KOR,1649000.0,1599530.0,0.03
2025/06/07,MXNC3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 256GB BLUE-KOR,899000.0,836070.0,0.07
2025/06/07,MVX33KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 256GB SILVER-KOR,2099000.0,1983990.0,0.0548
2025/06/07,MYH13KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 512GB BLUE-KOR,1199000.0,1115070.0,0.07
2025/06/07,MXEQ3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 SI AL DN SB SM GPS-KOR,369000.0,339480.0,0.08
2025/06/07,MCFX4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 128GB STL-KOR,1199000.0,1163030.0,0.03
2025/06/07,MXGP3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 SI AL DN SB SM CEL-KOR,439000.0,403880.0,0.08
2025/06/07,MCA14KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 256GB SPG-KOR,1099000.0,1066030.0,0.03
2025/06/07,MCGC4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 1TB PUR-KOR,1949000.0,1890530.0,0.03
2025/06/07,MRXG3KH/A,Watch,Series 9,Series 9 GPS,Series 9 GPS,APPLE WATCH S9 41 RD AL RD SB SM GPS-KOR,676800.0,676800.0,0.0
2025/06/07,MXP93KH/A,AirPods,AirPods Non Pro,AirPods (4th Gen),AirPods (4th Gen) ANC,AIRPODS 4 (ANC) A3055 A3056 A3059-KOR,269000.0,234030.0,0.13
2025/06/07,MYH23KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 512GB STARLIGHT-KOR,1199000.0,1115070.0,0.07
2025/06/07,MX4L3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 N TI BLU TL ML-KOR,1149000.0,1030000.0,0.1036
2025/06/07,MD4P4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB PNK-KOR,678000.0,678000.0,0.0
2025/06/07,MXNG2KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J174A,MAC MINI SG/3.0GHZ 6C/8GB/512GB-KOR,1372460.0,1372460.0,0.0
2025/06/07,MX4J3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 N TI BLU TL SM-KOR,1149000.0,1030000.0,0.1036
2025/06/07,MX6X3KH/A,Accessories,Connectivity Accessories,MagSafe Power,MagSafe Single,MAGSAFE CHARGER (1 M)-KOR,65000.0,63050.0,0.03
2025/06/07,MXEH3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 ST AL LG SL GPS-KOR,329000.0,309000.0,0.0608
2025/06/07,MCJC4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB STL-KOR,1949000.0,1890530.0,0.03
2025/06/07,MWWM3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 SI AL DN SB ML GPS-KOR,639000.0,575100.0,0.1
2025/06/07,MWW63KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) BLUE-KOR,769000.0,730550.0,0.05
2025/06/07,MWY63KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 RG AL LB SB SM CEL-KOR,789000.0,769000.0,0.0253
2025/06/07,MU9E3KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J773,MAC MINI/10C CPU/10C GPU/16GB/512GB-KOR,1190000.0,1140300.0,0.0418
2025/06/07,MCYT4KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J773,MAC MINI/10C CPU/10C GPU/24GB/512GB-KOR,1490000.0,1445300.0,0.03
2025/06/07,MCJG4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB STL-KOR,2249000.0,2249000.0,0.0
2025/06/07,MWW53KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) STARLIGHT-KOR,769000.0,730550.0,0.05
2025/06/07,MX4P3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK OB-KOR,1149000.0,1030000.0,0.1036
2025/06/07,MVXU3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 512GB SP BLK-KOR,2699000.0,2699000.0,0.0
2025/06/07,MYEF3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 WHT 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/07,MUW63KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J516,MBP 16 SB/16C/40C GPU/48G/1T-KOR,5940000.0,5604220.0,0.0565
2025/06/07,MXEG3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 ST AL ST SB ML GPS-KOR,329000.0,309000.0,0.0608
2025/06/07,MYWY3KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX NATURAL 256GB-KOR,1900000.0,1824000.0,0.04
2025/06/07,MYX33KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX NATURAL 512GB-KOR,2200000.0,2134000.0,0.03
2025/06/07,MYEQ3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 PNK 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/07,MWYY3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI ST SB ML CEL-KOR,1069000.0,1049000.0,0.0187
2025/06/07,MXE03KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J504,MBP 14 SG/8C/10C GPU/16GB/1TB-KOR,2930000.0,2930000.0,0.0
2025/06/07,MRJ33KH/A,Watch,Series 9,Series 9 Cell,Series 9 Cell,APPLE WATCH S9 41 SI SS SB SB ML CEL-KOR,999000.0,931850.0,0.0672
2025/06/07,MU9D3KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J773,MAC MINI/10C CPU/10C GPU/16GB/256GB-KOR,890000.0,845500.0,0.05
2025/06/07,MYX63KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX DESERT 1TB-KOR,2500000.0,2425000.0,0.03
2025/06/07,MYX43KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX BLACK 1TB-KOR,2500000.0,2425000.0,0.03
2025/06/07,MX4R3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI DG ALP M-KOR,1149000.0,1030000.0,0.1036
2025/06/07,MX2X3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/20C GPU/24GB/512G-KOR,3690000.0,3452030.0,0.0645
2025/06/07,MWWD3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 SI AL BC SL GPS-KOR,599000.0,579000.0,0.0334
2025/06/07,MU1F3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/07,MX2Y3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/20C GPU/48GB/512G-KOR,4290000.0,4290000.0,0.0
2025/06/07,MTP83KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/07,MRX43KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J514,MBP 14 SB/12C/18C GPU/18G/1T-KOR,3590000.0,3387580.0,0.0564
2025/06/07,MU1D3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/07,MYEH3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 UMR 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/07,MYED3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 TL 128GB-KOR,1250000.0,1207000.0,0.0344
2025/06/07,MX303KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/32C GPU/36GB/1T-KOR,5190000.0,4930500.0,0.05
2025/06/07,MYE93KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 WHT 128GB-KOR,1250000.0,1207000.0,0.0344
2025/06/07,MX2F3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SL/14C/20C GPU/24GB/1T-KOR,3590000.0,3482300.0,0.03
2025/06/07,MC7X4KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J413,MBA 13.6 MDN/8C GPU/16GB/256GB-KOR,1390000.0,1210000.0,0.1295
2025/06/07,MW2V3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SB/10C/10C GPU/16GB/1TB-KOR,2690000.0,2690000.0,0.0
2025/06/07,MPW43KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 STARLIGHT 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/07,MU1P3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/07,MCX04KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SB/10C/10C GPU/24GB/1TB-KOR,2990000.0,2900300.0,0.03
2025/06/07,MPUF3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 MIDNIGHT 128GB-KOR,950000.0,950000.0,0.0
2025/06/07,MU1H3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLACK 512GB-KOR,1700000.0,1584000.0,0.0682
2025/06/07,MU773KH/A,iPhone,iPhone 15 Pro Max,iPhone 15 Pro Max,iPhone 15 Pro Max,IPHONE 15 PRO MAX BLACK 256GB-KOR,1900000.0,1566470.0,0.1755
2025/06/07,MYWV3KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX BLACK 256GB-KOR,1900000.0,1843000.0,0.03
2025/06/07,MC7W4KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J413,MBA 13.6 STL/8C GPU/16GB/256GB-KOR,1390000.0,1210000.0,0.1295
2025/06/07,MX2K3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SB/14C/32C GPU/36GB/1T-KOR,4790000.0,4550500.0,0.05
2025/06/07,MU173KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS GREEN 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/07,MU1M3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/07,MYNJ3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO WHITE 256GB-KOR,1700000.0,1615000.0,0.05
2025/06/07,MPXG3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 RED 512GB-KOR,1400000.0,960000.0,0.3143
2025/06/07,MYNF3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 128GB-KOR,1550000.0,1495400.0,0.0352
2025/06/07,MVXR3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 256GB SP BLK-KOR,2399000.0,2297000.0,0.0425
2025/06/07,MWRY3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 1TB SP BLK NT-KOR,3449000.0,3276550.0,0.05
2025/06/07,MX4T3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI DG ALP L-KOR,1149000.0,1030000.0,0.1036
2025/06/07,MWRR3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 2TB SP BLK NT-KOR,3549000.0,3407040.0,0.04
2025/06/07,MXCK3KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD TOUCH ID-KOR,199000.0,189050.0,0.05
2025/06/07,MXK83KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD TOUCH ID NUM KEY BL-KOR,279000.0,265050.0,0.05
2025/06/07,MD4E4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB PNK-KOR,528000.0,528000.0,0.0
2025/06/07,MCG24KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB STL-KOR,1349000.0,1308530.0,0.03
2025/06/07,MX2J3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SB/14C/20C GPU/24GB/1T-KOR,3590000.0,3482300.0,0.03
2025/06/07,MW2X3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SL/10C/10C GPU/16GB/1TB-KOR,2690000.0,2690000.0,0.0
2025/06/07,MU103KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS PINK 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/07,MYNH3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO BLACK 256GB-KOR,1700000.0,1632000.0,0.04
2025/06/07,MD1T4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E BLK 256GB-KOR,1140000.0,1140000.0,0.0
2025/06/07,MXN53KH/A,Accessories,Connectivity Accessories,Mac Power,61/67W Power Adapter,70W USB-C POWER ADAPTER-KOR,85000.0,85000.0,0.0
2025/06/07,MVVD3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 512GB SILVER-KOR,1899000.0,1842030.0,0.03
2025/06/07,MGPL3KH/A,Mac,iMac,iMac 21/24,iMac 24 J456,"IMAC 24"" BLU/8C CPU/8C GPU/8GB/512GB-KOR",1922450.0,1922450.0,0.0
2025/06/07,MWYX3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI ST SB SM CEL-KOR,1069000.0,1069000.0,0.0
2025/06/07,MYEC3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 UMR 128GB-KOR,1250000.0,1212500.0,0.03
2025/06/07,MQRR3KH/A,Mac,iMac,iMac 21/24,iMac 24 J434,"IMAC 24"" BLU/8CCPU/10CGPU/8GB/512GB-KOR",2560000.0,2370030.0,0.0742
2025/06/07,MXE73KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 MI AL MI SB SM GPS-KOR,329000.0,305970.0,0.07
2025/06/07,MYEG3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 PNK 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/07,MYEU3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 TL 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/07,MX2H3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SB/12C/16C GPU/24GB/512G-KOR,2990000.0,2745700.0,0.0817
2025/06/07,MTPF3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/07,MQ6W3KH/A,iPad,iPad Entry,iPad (10th Gen),iPad (10th Gen),IPAD WF CL 256GB PINK-KOR,989000.0,689000.0,0.3033
2025/06/07,MU163KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/07,MXY23KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS UMR 256GB-KOR,1500000.0,1455000.0,0.03
2025/06/07,MX313KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/16C/40C GPU/48GB/1T-KOR,5990000.0,5810300.0,0.03
2025/06/07,MTP23KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/07,MQ6V3KH/A,iPad,iPad Entry,iPad (10th Gen),iPad (10th Gen),IPAD WF CL 256GB YELLOW-KOR,989000.0,689000.0,0.3033
2025/06/07,MTVG3KH/A,iPhone,iPhone 15 Pro,iPhone 15 Pro,iPhone 15 Pro,IPHONE 15 PRO BLUE 1TB-KOR,2300000.0,2070000.0,0.1
2025/06/07,MYX03KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX BLACK 512GB-KOR,2200000.0,2134000.0,0.03
2025/06/07,MW2W3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SL/10C/10C GPU/16GB/512GB-KOR,2390000.0,2270500.0,0.05
2025/06/07,MTPA3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/07,MYWX3KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX DESERT 256GB-KOR,1900000.0,1836700.0,0.0333
2025/06/07,MY1X3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS WHT 512GB-KOR,1800000.0,1746000.0,0.03
2025/06/07,MY253KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS PNK 512GB-KOR,1800000.0,1746000.0,0.03
2025/06/07,MPVX3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 MIDNIGHT 256GB-KOR,1100000.0,1100000.0,0.0
